minbound,shape,unit
-40,16,10
-100,9,10
0,5,10

IX,IY,IZ,value
6,3,2,51.9234
6,3,3,51.4388
6,3,4,50.9028
6,4,0,51.4388
6,4,1,51.3536
6,4,2,51.1165
6,4,3,50.7711
6,4,4,50.3646
6,5,0,51.8964
6,5,1,51.7917
6,5,2,51.5049
6,5,3,51.0979
6,5,4,50.632
6,6,0,52.9878
6,6,1,52.8174
6,6,2,52.3742
6,6,3,51.7917
6,6,4,51.1734
6,7,0,54.4491
6,7,1,54.1268
6,7,2,53.3749
6,7,3,52.5122
6,7,4,51.6919
6,8,0,56.6676
6,8,1,55.8691
6,8,2,54.4491
6,8,3,53.1727
6,8,4,52.1222
7,0,0,58.4285
7,0,1,56.9234
7,0,2,54.9337
7,0,3,53.4285
7,0,4,52.2763
7,1,0,55.4182
7,1,1,54.9337
7,1,2,53.9131
7,1,3,52.8588
7,1,4,51.9234
7,2,0,53.6573
7,2,1,53.4285
7,2,2,52.8588
7,2,3,52.1521
7,2,4,51.4388
7,3,0,52.4079
7,3,1,52.2763
7,3,2,51.9234
7,3,3,51.4388
7,3,4,50.9028
7,4,0,51.4388
7,4,1,51.3536
7,4,2,51.1165
7,4,3,50.7711
7,4,4,50.3646
7,5,0,51.8964
7,5,1,51.7917
7,5,2,51.5049
7,5,3,51.0979
7,5,4,50.632
7,6,0,52.9878
7,6,1,52.8174
7,6,2,52.3742
7,6,3,51.7917
7,6,4,51.1734
7,7,0,54.4491
7,7,1,54.1268
7,7,2,53.3749
7,7,3,52.5122
7,7,4,51.6919
7,8,0,56.6676
7,8,1,55.8691
7,8,2,54.4491
7,8,3,53.1727
7,8,4,52.1222
8,0,0,58.4285
8,0,1,56.9234
8,0,2,54.9337
8,0,3,53.4285
8,0,4,52.2763
8,1,0,55.4182
8,1,1,54.9337
8,1,2,53.9131
8,1,3,52.8588
8,1,4,51.9234
8,2,0,53.6573
8,2,1,53.4285
8,2,2,52.8588
8,2,3,52.1521
8,2,4,51.4388
8,3,0,52.4079
8,3,1,52.2763
8,3,2,51.9234
8,3,3,51.4388
8,3,4,50.9028
8,4,0,51.4388
8,4,1,51.3536
8,4,2,51.1165
8,4,3,50.7711
8,4,4,50.3646
8,5,0,51.8964
8,5,1,51.7917
8,5,2,51.5049
8,5,3,51.0979
8,5,4,50.632
8,6,0,52.9878
8,6,1,52.8174
8,6,2,52.3742
8,6,3,51.7917
8,6,4,51.1734
8,7,0,54.4491
8,7,1,54.1268
8,7,2,53.3749
8,7,3,52.5122
8,7,4,51.6919
8,8,0,56.6676
8,8,1,55.8691
8,8,2,54.4491
8,8,3,53.1727
8,8,4,52.1222
9,0,0,58.4285
9,0,1,56.9234
9,0,2,54.9337
9,0,3,53.4285
9,0,4,52.2763
9,1,0,55.4182
9,1,1,54.9337
9,1,2,53.9131
9,1,3,52.8588
9,1,4,51.9234
9,2,0,53.6573
9,2,1,53.4285
9,2,2,52.8588
9,2,3,52.1521
9,2,4,51.4388
9,3,0,52.4079
9,3,1,52.2763
9,3,2,51.9234
9,3,3,51.4388
9,3,4,50.9028
9,4,0,51.4388
9,4,1,51.3536
9,4,2,51.1165
9,4,3,50.7711
9,4,4,50.3646
9,5,0,51.8964
9,5,1,51.7917
9,5,2,51.5049
9,5,3,51.0979
9,5,4,50.632
9,6,0,52.9878
9,6,1,52.8174
9,6,2,52.3742
9,6,3,51.7917
9,6,4,51.1734
9,7,0,54.4491
9,7,1,54.1268
9,7,2,53.3749
9,7,3,52.5122
9,7,4,51.6919
9,8,0,56.6676
9,8,1,55.8691
9,8,2,54.4491
9,8,3,53.1727
9,8,4,52.1222
10,0,0,58.4285
10,0,1,56.9234
10,0,2,54.9337
10,0,3,53.4285
10,0,4,52.2763
10,1,0,55.4182
10,1,1,54.9337
10,1,2,53.9131
10,1,3,52.8588
10,1,4,51.9234
10,2,0,53.6573
10,2,1,53.4285
10,2,2,52.8588
10,2,3,52.1521
10,2,4,51.4388
10,3,0,52.4079
10,3,1,52.2763
10,3,2,51.9234
10,3,3,51.4388
10,3,4,50.9028
10,4,0,51.4388
10,4,1,51.3536
10,4,2,51.1165
10,4,3,50.7711
10,4,4,50.3646
10,5,0,51.8964
10,5,1,51.7917
10,5,2,51.5049
10,5,3,51.0979
10,5,4,50.632
10,6,0,52.9878
10,6,1,52.8174
10,6,2,52.3742
10,6,3,51.7917
10,6,4,51.1734
10,7,0,54.4491
10,7,1,54.1268
10,7,2,53.3749
10,7,3,52.5122
10,7,4,51.6919
10,8,0,56.6676
10,8,1,55.8691
10,8,2,54.4491
10,8,3,53.1727
10,8,4,52.1222
11,0,0,58.4285
11,0,1,56.9234
11,0,2,54.9337
11,0,3,53.4285
11,0,4,52.2763
11,1,0,55.4182
11,1,1,54.9337
11,1,2,53.9131
11,1,3,52.8588
11,1,4,51.9234
11,2,0,53.6573
11,2,1,53.4285
11,2,2,52.8588
11,2,3,52.1521
11,2,4,51.4388
11,3,0,52.4079
11,3,1,52.2763
11,3,2,51.9234
11,3,3,51.4388
11,3,4,50.9028
11,4,0,51.4388
11,4,1,51.3536
11,4,2,51.1165
11,4,3,50.7711
11,4,4,50.3646
11,5,0,51.8964
11,5,1,51.7917
11,5,2,51.5049
11,5,3,51.0979
11,5,4,50.632
11,6,0,52.9878
11,6,1,52.8174
11,6,2,52.3742
11,6,3,51.7917
11,6,4,51.1734
11,7,0,54.4491
11,7,1,54.1268
11,7,2,53.3749
11,7,3,52.5122
11,7,4,51.6919
11,8,0,56.6676
11,8,1,55.8691
11,8,2,54.4491
11,8,3,53.1727
11,8,4,52.1222
12,0,0,58.4285
12,0,1,56.9234
12,0,2,54.9337
12,0,3,53.4285
12,0,4,52.2763
12,1,0,55.4182
12,1,1,54.9337
12,1,2,53.9131
12,1,3,52.8588
12,1,4,51.9234
12,2,0,53.6573
12,2,1,53.4285
12,2,2,52.8588
12,2,3,52.1521
12,2,4,51.4388
12,3,0,52.4079
12,3,1,52.2763
12,3,2,51.9234
12,3,3,51.4388
12,3,4,50.9028
12,4,0,52.4079
12,4,1,52.2763
12,4,2,51.9234
12,4,3,51.4388
12,4,4,50.9028
12,5,0,52.4079
12,5,1,52.2763
12,5,2,51.9234
12,5,3,51.4388
12,5,4,50.9028
12,6,0,52.9878
12,6,1,52.8174
12,6,2,52.3742
12,6,3,51.7917
12,6,4,51.1734
12,7,0,54.4491
12,7,1,54.1268
12,7,2,53.3749
12,7,3,52.5122
12,7,4,51.6919
12,8,0,56.6676
12,8,1,55.8691
12,8,2,54.4491
12,8,3,53.1727
12,8,4,52.1222
13,0,0,58.4285
13,0,1,56.9234
13,0,2,54.9337
13,0,3,53.4285
13,0,4,52.2763
13,1,0,55.4182
13,1,1,54.9337
13,1,2,53.9131
13,1,3,52.8588
13,1,4,51.9234
13,2,0,53.6573
13,2,1,53.4285
13,2,2,52.8588
13,2,3,52.1521
13,2,4,51.4388
13,3,0,53.6573
13,3,1,53.4285
13,3,2,52.8588
13,3,3,52.1521
13,3,4,51.4388
13,4,0,53.6573
13,4,1,53.4285
13,4,2,52.8588
13,4,3,52.1521
13,4,4,51.4388
13,5,0,53.6573
13,5,1,53.4285
13,5,2,52.8588
13,5,3,52.1521
13,5,4,51.4388
13,6,0,53.6573
13,6,1,53.4285
13,6,2,52.8588
13,6,3,52.1521
13,6,4,51.4388
13,7,0,54.4491
13,7,1,54.1268
13,7,2,53.3749
13,7,3,52.5122
13,7,4,51.6919
13,8,0,56.6676
13,8,1,55.8691
13,8,2,54.4491
13,8,3,53.1727
13,8,4,52.1222
14,0,0,58.4285
14,0,1,56.9234
14,0,2,54.9337
14,0,3,53.4285
14,0,4,52.2763
14,1,0,55.4182
14,1,1,54.9337
14,1,2,53.9131
14,1,3,52.8588
14,1,4,51.9234
14,2,0,55.4182
14,2,1,54.9337
14,2,2,53.9131
14,2,3,52.8588
14,2,4,51.9234
14,3,0,55.4182
14,3,1,54.9337
14,3,2,53.9131
14,3,3,52.8588
14,3,4,51.9234
14,4,0,55.4182
14,4,1,54.9337
14,4,2,53.9131
14,4,3,52.8588
14,4,4,51.9234
14,5,0,55.4182
14,5,1,54.9337
14,5,2,53.9131
14,5,3,52.8588
14,5,4,51.9234
