minbound,shape,unit
-40,31,5
-100,18,5
0,8,5

IX,IY,IZ,value
5,13,4,0.76
5,13,5,0.72
5,13,6,0.68
5,13,7,0.64
5,14,0,0
5,14,1,0.88
5,14,2,0.84
5,14,3,0.8
5,14,4,0.76
5,14,5,0.72
5,14,6,0.68
5,14,7,0.64
5,15,0,0
5,15,1,0.88
5,15,2,0.84
5,15,3,0.8
5,15,4,0.76
5,15,5,0.72
5,15,6,0.68
5,15,7,0.64
5,16,0,0
5,16,1,0.88
5,16,2,0.84
5,16,3,0.8
5,16,4,0.76
5,16,5,0.72
5,16,6,0.68
5,16,7,0.64
5,17,0,0
5,17,1,0
5,17,2,0
5,17,3,0
5,17,4,0
5,17,5,0
5,17,6,0
5,17,7,0
6,0,0,0
6,0,1,0
6,0,2,0
6,0,3,0
6,0,4,0
6,0,5,0
6,0,6,0
6,0,7,0
6,1,0,0
6,1,1,0.6
6,1,2,0.56
6,1,3,0.52
6,1,4,0.48
6,1,5,0.44
6,1,6,0.4
6,1,7,0.36
6,2,0,0
6,2,1,0.64
6,2,2,0.6
6,2,3,0.56
6,2,4,0.52
6,2,5,0.48
6,2,6,0.44
6,2,7,0.4
6,3,0,0
6,3,1,0.68
6,3,2,0.64
6,3,3,0.6
6,3,4,0.56
6,3,5,0.52
6,3,6,0.48
6,3,7,0.44
6,4,0,0
6,4,1,0.72
6,4,2,0.68
6,4,3,0.64
6,4,4,0.6
6,4,5,0.56
6,4,6,0.52
6,4,7,0.48
6,5,0,0
6,5,1,0.76
6,5,2,0.72
6,5,3,0.68
6,5,4,0.64
6,5,5,0.6
6,5,6,0.56
6,5,7,0.52
6,6,0,0
6,6,1,0.8
6,6,2,0.76
6,6,3,0.72
6,6,4,0.68
6,6,5,0.64
6,6,6,0.6
6,6,7,0.56
6,7,0,0
6,7,1,0.84
6,7,2,0.8
6,7,3,0.76
6,7,4,0.72
6,7,5,0.68
6,7,6,0.64
6,7,7,0.6
6,8,0,0
6,8,1,0.88
6,8,2,0.84
6,8,3,0.8
6,8,4,0.76
6,8,5,0.72
6,8,6,0.68
6,8,7,0.64
6,9,0,0
6,9,1,0.92
6,9,2,0.88
6,9,3,0.84
6,9,4,0.8
6,9,5,0.76
6,9,6,0.72
6,9,7,0.68
6,10,0,0
6,10,1,0.92
6,10,2,0.88
6,10,3,0.84
6,10,4,0.8
6,10,5,0.76
6,10,6,0.72
6,10,7,0.68
6,11,0,0
6,11,1,0.92
6,11,2,0.88
6,11,3,0.84
6,11,4,0.8
6,11,5,0.76
6,11,6,0.72
6,11,7,0.68
6,12,0,0
6,12,1,0.92
6,12,2,0.88
6,12,3,0.84
6,12,4,0.8
6,12,5,0.76
6,12,6,0.72
6,12,7,0.68
6,13,0,0
6,13,1,0.92
6,13,2,0.88
6,13,3,0.84
6,13,4,0.8
6,13,5,0.76
6,13,6,0.72
6,13,7,0.68
6,14,0,0
6,14,1,0.92
6,14,2,0.88
6,14,3,0.84
6,14,4,0.8
6,14,5,0.76
6,14,6,0.72
6,14,7,0.68
6,15,0,0
6,15,1,0.92
6,15,2,0.88
6,15,3,0.84
6,15,4,0.8
6,15,5,0.76
6,15,6,0.72
6,15,7,0.68
6,16,0,0
6,16,1,0.92
6,16,2,0.88
6,16,3,0.84
6,16,4,0.8
6,16,5,0.76
6,16,6,0.72
6,16,7,0.68
6,17,0,0
6,17,1,0
6,17,2,0
6,17,3,0
6,17,4,0
6,17,5,0
6,17,6,0
6,17,7,0
7,0,0,0
7,0,1,0
7,0,2,0
7,0,3,0
7,0,4,0
7,0,5,0
7,0,6,0
7,0,7,0
7,1,0,0
7,1,1,0.64
7,1,2,0.6
7,1,3,0.56
7,1,4,0.52
