110.843811, -15.886814, 0 
107.933852, -15.902198, 0 
105.023892, -15.917581, 0 
102.113933, -15.932964, 0 
99.203974, -15.948348, 0 
96.294014, -15.963731, 0 
93.384055, -15.979115, 0 
90.474096, -15.994498, 0 
87.564136, -16.009882, 0 
84.654177, -16.025265, 0 
81.744218, -16.040649, 0 
78.834258, -16.056032, 0 
75.924299, -16.071415, 0 
73.01434, -16.086799, 0 
70.10438, -16.102182, 0 
67.194421, -16.117566, 0 
64.284462, -16.132949, 0 
61.374502, -16.148333, 0 
58.464543, -16.163716, 0 
55.554584, -16.1791, 0 
52.644624, -16.194483, 0 
49.734665, -16.209867, 0 
46.824706, -16.22525, 0 
43.914746, -16.240633, 0 
41.004787, -16.256017, 0 
38.094828, -16.2714, 0 
35.184868, -16.286784, 0 
32.274909, -16.302167, 0 
29.36495, -16.317551, 0 
26.45499, -16.332934, 0 
23.545031, -16.348318, 0 
20.635072, -16.363701, 0 
17.725112, -16.379084, 0 
14.815153, -16.394468, 0 
11.905194, -16.409851, 0 
8.995234, -16.425235, 0 
6.085275, -16.440618, 0 
3.175315, -16.456002, 0 
0.265356, -16.471385, 0 
-2.644603, -16.486769, 0 
-5.554563, -16.502152, 0 
-8.464522, -16.517535, 0 
-11.374481, -16.532919, 0 
-14.284441, -16.548302, 0 
-17.1944, -16.563686, 0 
-20.104359, -16.579069, 0 
-23.014319, -16.594453, 0 
-25.924278, -16.609836, 0 
-28.834237, -16.62522, 0 
-31.744197, -16.640603, 0 
-34.278969, -16.654003, 0 
-34.46099, -19.558305, 0 
-34.643011, -22.462606, 0 
-34.825032, -25.366908, 0 
-35.007054, -28.27121, 0 
-35.189075, -31.175512, 0 
-35.371096, -34.079813, 0 
-35.553117, -36.984115, 0 
-35.735138, -39.888417, 0 
-35.91716, -42.792718, 0 
-36.099181, -45.69702, 0 
-36.281202, -48.601322, 0 
-36.463223, -51.505623, 0 
-36.645245, -54.409925, 0 
-36.827266, -57.314227, 0 
-37.009287, -60.218528, 0 
-37.191308, -63.12283, 0 
-37.373329, -66.027132, 0 
-37.555351, -68.931433, 0 
-37.737372, -71.835735, 0 
-37.919393, -74.740037, 0 
-38.101414, -77.644338, 0 
-38.283435, -80.54864, 0 
-38.465457, -83.452942, 0 
-38.647478, -86.357244, 0 
-38.829499, -89.261545, 0 
-39.01152, -92.165847, 0 
-39.135773, -94.148399, 0 
-36.227198, -94.239469, 0 
-33.318623, -94.330539, 0 
-30.410049, -94.421609, 0 
-27.501474, -94.512679, 0 
-24.5929, -94.603749, 0 
-21.684325, -94.694819, 0 
-18.77575, -94.785889, 0 
-15.867176, -94.876959, 0 
-12.958601, -94.968029, 0 
-10.050027, -95.059099, 0 
-7.141452, -95.150169, 0 
-4.232877, -95.241239, 0 
-1.324303, -95.332309, 0 
1.584272, -95.423379, 0 
4.492846, -95.514448, 0 
7.401421, -95.605518, 0 
10.309996, -95.696588, 0 
13.21857, -95.787658, 0 
16.127145, -95.878728, 0 
19.03572, -95.969798, 0 
21.944294, -96.060868, 0 
24.852869, -96.151938, 0 
27.761443, -96.243008, 0 
30.670018, -96.334078, 0 
33.578593, -96.425148, 0 
36.487167, -96.516218, 0 
39.395742, -96.607288, 0 
42.304316, -96.698358, 0 
45.212891, -96.789428, 0 
48.121466, -96.880497, 0 
51.03004, -96.971567, 0 
53.938615, -97.062637, 0 
56.847189, -97.153707, 0 
59.755764, -97.244777, 0 
62.664339, -97.335847, 0 
65.572913, -97.426917, 0 
68.481488, -97.517987, 0 
71.390063, -97.609057, 0 
74.298637, -97.700127, 0 
77.207212, -97.791197, 0 
80.115786, -97.882267, 0 
83.024361, -97.973337, 0 
85.932936, -98.064407, 0 
88.84151, -98.155477, 0 
91.750085, -98.246547, 0 
94.658659, -98.337616, 0 
97.567234, -98.428686, 0 
100.475809, -98.519756, 0 
103.384383, -98.610826, 0 
106.292958, -98.701896, 0 
109.201532, -98.792966, 0 
110.956, -98.8479, 0 
110.952065, -95.937903, 0 
110.94813, -93.027905, 0 
110.944194, -90.117908, 0 
110.940259, -87.207911, 0 
110.936324, -84.297913, 0 
110.932389, -81.387916, 0 
110.928453, -78.477919, 0 
110.924518, -75.567921, 0 
110.920583, -72.657924, 0 
110.916648, -69.747927, 0 
110.912713, -66.837929, 0 
110.908777, -63.927932, 0 
110.904842, -61.017935, 0 
110.900907, -58.107937, 0 
110.896972, -55.19794, 0 
110.893037, -52.287943, 0 
110.889101, -49.377945, 0 
110.885166, -46.467948, 0 
110.881231, -43.557951, 0 
110.877296, -40.647953, 0 
110.87336, -37.737956, 0 
110.869425, -34.827959, 0 
110.86549, -31.917961, 0 
110.861555, -29.007964, 0 
110.85762, -26.097967, 0 
110.853684, -23.187969, 0 
110.849749, -20.277972, 0 
110.845814, -17.367975, 0 
