111.394,-16.4953,0.0
111.378,-19.4365,0.0
111.363,-22.3776,0.0
111.347,-25.3188,0.0
111.331,-28.26,0.0
111.316,-31.2011,0.0
111.3,-34.1423,0.0
111.285,-37.0835,0.0
111.269,-40.0246,0.0
111.253,-42.9658,0.0
111.238,-45.9069,0.0
111.222,-48.8481,0.0
111.206,-51.7893,0.0
111.191,-54.7304,0.0
111.175,-57.6716,0.0
111.159,-60.6128,0.0
111.144,-63.5539,0.0
111.128,-66.4951,0.0
111.112,-69.4363,0.0
111.097,-72.3774,0.0
111.081,-75.3186,0.0
111.065,-78.2598,0.0
111.05,-81.2009,0.0
111.034,-84.1421,0.0
111.019,-87.0832,0.0
111.003,-90.0244,0.0
110.987,-92.9656,0.0
110.972,-95.9067,0.0
110.956,-98.8479,0.0
